# ra, dec, dered_g, dered_r, dered_u, flags
229.63172706,2.23518361,19.9492435455,19.5539207458,20.8841438293,68988043792.0
229.63337359,2.2363888,20.226600647,19.824180603,21.1802444458,69021597712.0
229.63676171,2.23463685,20.2521095276,19.7867851257,21.3172149658,1.58398695997e+14
229.63320079,2.23423837,20.6622543335,20.2036514282,21.5833911896,68988043280.0
229.63850605,2.23585732,21.7805595398,21.2273712158,23.8013076782,68988047632.0
229.63295654,2.26455729,20.1611652374,19.789182663,21.2770137787,68987912208.0
229.63323858,2.24069349,20.1792888641,19.8258323669,21.291601181,1.58398662443e+14
229.63281321,2.24223523,20.6222496033,20.1237430573,22.1054382324,7.04377320899e+13
229.6371666,2.24160512,18.9779682159,18.6241531372,19.9362735748,68988043280.0
229.64226117,2.24026097,20.2552394867,19.8648986816,21.2799911499,1.58398662447e+14
229.63862671,2.24100408,20.0142040253,19.6897068024,21.0545310974,69021597712.0
229.63654326,2.24336575,20.4133434296,19.9668464661,21.3187980652,69021466640.0
229.6382402,2.29130053,19.1542568207,18.8986053467,20.0939254761,1.58398662443e+14
229.64044553,2.2423684,19.977848053,19.6284923553,20.8619003296,68987912192.0
229.6409931,2.25201248,18.8292942047,18.5618686676,19.7241191864,68987912208.0
229.64044402,2.22331332,19.0552387238,18.7681465149,19.9525337219,68988043280.0
229.64190417,2.22307157,20.0542793274,19.6882629395,21.1129131317,71168950288.0
229.64104787,2.2258739,20.556722641,20.0660705566,21.7009887695,68987912208.0
229.64363307,2.22564053,20.573217392,20.1008453369,21.8646354675,68987912536.0
229.64068358,2.22237351,20.6164417267,20.0758895874,21.9552688599,103347650648.0
229.64261893,2.24404122,19.7847537994,19.4300899506,20.706697464,68987912192.0
229.64288038,2.24131668,19.4666843414,19.1461715698,20.3765583038,69021466640.0
229.6425075,2.24083373,20.4343795776,19.8971233368,21.5383300781,7.04377657795e+13
229.65090469,2.27821658,20.4485702515,19.9644241333,21.5759124756,69021466640.0
229.65287517,2.28047518,20.4035873413,19.9096660614,21.159734726,1.76611740877e+13
229.64394604,2.24021367,20.5814819336,20.0857791901,21.4196128845,1.76611740877e+13
229.64507134,2.28681962,20.3738269806,20.0040569305,21.2797222137,68987912192.0
229.64517837,2.24475027,18.9589977264,18.6978054047,19.8188247681,68987912208.0
229.64733807,2.28380881,19.1385612488,18.8593502045,20.0567111969,68988043264.0
229.64739456,2.26466444,18.9461650848,18.6937065125,19.8881130219,68987912208.0
229.6486841,2.26328383,19.5206623077,19.2041683197,20.4564704895,68987912208.0
229.64679297,2.24153696,20.5373897552,20.0284175873,22.0075416565,68987912208.0
229.6503815,2.28097515,18.8558177948,18.5939979553,19.687538147,1.58398662443e+14
229.64337361,2.29022922,19.3220920563,19.0178318024,20.226776123,68987912192.0
229.65135163,2.28037392,19.8728675842,19.5509567261,20.9682826996,68988043280.0
229.64929209,2.21371935,19.3931369781,19.0805892944,20.199005127,68987912192.0
229.56654489,2.22220152,20.7354927063,20.2611789703,21.80884552,68987912208.0
229.58468273,2.22610153,20.7348823547,20.2057113647,21.9162464142,68988047376.0
229.65183723,2.24278185,19.1028175354,18.7929000854,19.977804184,68987912208.0
229.65191582,2.23210205,20.199514389,19.8028945923,21.2012882233,68988047360.0
229.65233511,2.24663257,20.3105201721,19.8831977844,21.3719921112,68987912192.0
229.65176112,2.20420678,19.9443740845,19.5938472748,20.945142746,68987912192.0
229.65398694,2.2300375,19.0627593994,18.7887706757,19.953666687,68987912208.0
229.65501638,2.26673275,20.0828800201,19.7268543243,21.3330841064,68988047376.0
229.65420287,2.2028766,19.2415962219,18.9358215332,20.1616230011,68987912208.0
229.65412164,2.20612812,20.0996360779,19.7661857605,21.1973743439,1.58398662443e+14
229.654934,2.20930993,20.607208252,20.153465271,21.6288280487,69021466640.0
229.59057816,2.2223643,20.768371582,20.2764911652,21.768415451,68987912192.0
229.59751185,2.24922213,20.7049350739,20.1317768097,21.6232376099,68987912208.0
229.56695872,2.26007181,20.7095184326,20.2848758698,22.0579357147,68987912448.0
229.50798075,2.20950349,23.0484428406,22.5858325958,24.1621780396,7.04399131287e+13
229.63019624,2.2485037,20.6500797272,20.1917800903,22.292427063,7.04377320899e+13
229.62915149,2.252184,21.6894836426,21.2230358124,23.5633144379,7.04377320901e+13
229.51003703,2.22465698,21.0099773407,20.5676822662,22.5108451843,68987912448.0
229.51882113,2.24967709,20.9469738007,20.4422130585,21.6953468323,2.45054727782e+12
229.555609,2.20176621,21.4406147003,20.926525116,22.6077213287,68987912192.0
229.52040334,2.20280258,21.9773445129,21.4352989197,23.3214321136,68987912464.0
229.54572333,2.23891862,21.3245849609,20.8284435272,22.9884719849,68987912448.0
229.57732192,2.24346255,22.7827835083,22.4206638336,23.4246177673,4.22281453114e+14
229.65550253,2.2466306,21.0548000336,20.5096759796,21.787273407,68987912208.0
229.5654559,2.20191792,21.0582084656,20.6175365448,22.3796138763,68987912192.0
229.56911346,2.26698796,21.001335144,20.4584751129,22.44490242,68987912448.0
229.59128167,2.21100811,22.1508579254,21.6009292603,22.9947223663,68987912192.0
229.61004209,2.23673798,22.3470840454,21.7897357941,24.0916824341,96972439880.0
229.61920635,2.2127181,21.3164806366,20.7355194092,22.78099823,68988043280.0
229.61873537,2.21083815,21.2600860596,20.728143692,22.6018314362,68987912208.0
229.57061108,2.27648364,22.0276603699,21.5792369843,22.9717273712,68988043264.0
229.57870288,2.2239022,21.2100315094,20.7880554199,22.5664196014,68987912960.0
229.62584205,2.23009347,21.9023990631,21.3277835846,23.3968658447,68987912192.0
229.62837877,2.21312626,21.6075325012,21.0478248596,22.9685268402,68987912448.0
229.63173966,2.29256502,21.0096378326,20.4735679626,22.2378253937,7.04377320904e+13
229.64118633,2.28392681,21.8499069214,21.2700595856,24.5348129272,68988043520.0
229.59204341,2.21292146,22.040145874,21.5334739685,23.4809303284,68988043264.0
229.64162017,2.2676548,21.1118984222,20.5800437927,22.1677017212,7.04377320899e+13
229.64650997,2.27550214,21.2109375,20.8199768066,22.9429416656,68988043264.0
229.51122879,2.20631638,23.4298439026,23.066734314,24.5672054291,2.81543964623e+14
229.56326696,2.26738919,24.1688537598,23.9903011322,26.084280014,2.81543964623e+14
229.65817657,2.22284042,17.8680763245,17.4378223419,19.0328998566,7.20928474316e+16
229.65939672,2.21841869,18.4815368652,18.2158966064,19.4498100281,7.20928474316e+16
229.6271432,2.2182716,23.6220703125,23.1028232574,24.0899124146,2.81543964624e+14
229.65613914,2.2155418,18.6605854034,18.4047336578,19.6634368896,7.20928473981e+16
229.66073475,2.22018073,18.9574146271,18.6783351898,19.9083461761,7.20928474316e+16
229.65614996,2.21647258,19.1237392426,18.8570842743,20.1241130829,7.20928495791e+16
229.65572552,2.21296757,19.5006084442,19.1659736633,20.3607673645,7.20928474316e+16
229.66463122,2.26611496,21.7936897278,21.2987232208,22.7584247589,68988044048.0
229.66274465,2.24552641,20.2078742981,19.742483139,21.2918949127,7.21279630841e+16
229.66311802,2.28898647,18.4806957245,18.2041721344,19.3378295898,68988043264.0
229.66283866,2.24483139,18.3623390198,18.0958194733,19.2942676544,68987912208.0
229.66250604,2.24408161,19.4295158386,19.0588436127,20.3203582764,301989904.0
229.65894181,2.21694083,19.4441776276,19.149274826,20.3504047394,7.20928474316e+16
229.65923803,2.22347136,19.6397304535,19.3013134003,20.5101337433,7.2251177106e+16
229.6606354,2.22111663,20.1939849854,19.7391643524,21.121427536,7.20928473981e+16
229.65525822,2.21436929,21.4324893951,20.8337516785,22.6328334808,7.21632161422e+16
229.65811785,2.24950325,18.4633731842,18.2091407776,19.3994998932,1.58398662443e+14
229.65957398,2.25006227,19.899766922,19.6088199615,20.9713630676,1.58398695997e+14
229.65984541,2.23120801,18.6137504578,18.3762397766,19.5233383179,69021466640.0
229.65975876,2.22879309,18.9276638031,18.6479511261,19.8053474426,7.20576652069e+16
229.6594271,2.22686665,20.554649353,20.0619735718,21.495967865,69021597712.0
229.65683712,2.22654229,21.8100280762,21.3227348328,23.4573879242,68988043536.0
229.66545038,2.26712227,18.2100811005,17.9872989655,19.1531238556,1.76611740918e+13
229.66191188,2.27091508,18.5247917175,18.2785873413,19.4715766907,68987912208.0
229.66007408,2.27135178,19.5381278992,19.2634086609,20.5095043182,68987912208.0
229.66274914,2.27072311,22.0618343353,21.5771827698,24.1177330017,7.04377656446e+13
229.67435695,2.21066269,17.5631065369,17.0888118744,18.7946777344,7.20928473986e+16
229.66741039,2.20475151,18.0733146667,17.6632232666,19.1036777496,7.20928474321e+16
229.67032216,2.20783665,18.009885788,17.7380447388,18.9685821533,7.20928473986e+16
229.66845311,2.20479774,18.4260101318,18.1573238373,19.3485450745,7.20928473986e+16
229.66991868,2.20187893,18.4208011627,18.1512813568,19.3465061188,7.20928473986e+16
229.65910942,2.20418832,18.6649894714,18.4045085907,19.6192398071,7.20928474321e+16
229.65939934,2.2091232,18.7149467468,18.3838920593,19.7112445831,3.52533606564e+13
229.65937777,2.20812289,19.031332016,18.8035621643,19.9576416016,7.20928474321e+16
229.66265118,2.21115754,18.9461898804,18.6706943512,19.8334827423,3.52533942108e+13
229.66105751,2.20662744,18.954706192,18.6815166473,19.8910579681,7.20928474321e+16
229.66062038,2.20804803,19.3688106537,19.0587272644,20.3466434479,7.20928474321e+16
229.65845959,2.20258083,19.5851478577,19.20952034,20.5129547119,7.20928473986e+16
229.65996574,2.20213624,19.5431289673,19.1719360352,20.4675636292,3.52533942108e+13
229.6601576,2.21143741,19.6069488525,19.3102703094,20.6162567139,3.52533942108e+13
229.67671815,2.21506798,19.8012695312,19.4308509827,20.7209606171,3.52533942108e+13
229.67481456,2.21662605,19.9264736176,19.5604000092,20.9198169708,7.20928474321e+16
229.67399597,2.21628969,19.9312229156,19.5359363556,20.8221588135,7.20928474321e+16
229.66748275,2.277524,18.5305805206,18.2756462097,19.4295558929,68987912192.0
229.66651331,2.22872899,18.2076911926,17.9220905304,19.1537628174,69021597712.0
229.66714673,2.22291991,18.5491485596,18.294342041,19.456741333,69021597712.0
229.66361257,2.22748783,19.1301498413,18.7456035614,20.1180973053,69021597712.0
229.67020845,2.21860191,19.4286079407,19.1129302979,20.4230480194,69021597712.0
229.6689114,2.22649478,19.6125907898,19.3192806244,20.4549713135,69021597712.0
229.66661348,2.21641112,19.699016571,19.3219814301,20.6060771942,69021597712.0
229.66593468,2.21488632,20.2655925751,19.8015384674,21.1566104889,68988043280.0
229.66457712,2.22131925,20.0893859863,19.7311096191,21.2163066864,69021597712.0
229.66981374,2.22030647,20.4248008728,20.0065822601,21.5697307587,69021597712.0
229.67188046,2.22658635,20.4567260742,19.9955310822,21.4614830017,69021597712.0
229.67309488,2.22736761,20.6057434082,20.2408428192,21.7792015076,7.2057663026e+16
229.66530496,2.21576431,21.0365028381,20.5492591858,22.6720485687,68988043280.0
229.66783484,2.22887138,20.9267578125,20.3291988373,22.6182403564,68988043280.0
229.66653625,2.22175122,21.9317970276,21.4535427094,22.5136833191,68988044048.0
229.67179362,2.25620637,18.5855712891,18.3814888,19.4805774689,68988047376.0
229.66845843,2.25032302,18.7975254059,18.5770301819,19.7176132202,69021598224.0
229.669839,2.25226538,19.3626995087,19.0839977264,20.2995452881,69021466640.0
229.67247754,2.25415584,20.0508575439,19.6717319489,21.0398807526,68987912208.0
229.67237225,2.25180301,20.1306247711,19.7247619629,21.1419296265,68987912208.0
229.67020523,2.24567896,19.6430835724,19.3042297363,20.5677375793,68987912720.0
229.67096493,2.24631276,21.0621051788,20.6348171234,22.6115970612,7.212803177e+16
229.67544524,2.2764664,15.5454521179,15.1552248001,16.7330684662,68988047376.0
229.67315564,2.27805657,16.5225410461,16.2611980438,17.4015789032,71135395856.0
229.67431689,2.2739817,18.5329933167,18.3011474609,19.407333374,68988043280.0
229.67069045,2.24358101,18.631072998,18.3840866089,19.5516490936,68987912208.0
229.6755111,2.25434662,18.1007804871,17.8203334808,19.0688896179,68987912192.0
229.67543324,2.20501099,17.1656894684,16.6557884216,18.4104118347,7.2057663026e+16
229.67492329,2.20275345,19.0480098724,18.8029193878,20.005235672,1.76612076462e+13
229.67397968,2.20578926,20.8425540924,20.3984107971,22.2187404633,1.58398662443e+14
229.6902093,2.20515976,19.1412391663,18.8477096558,20.0198974609,1.93583068611e+14
229.67903049,2.23605114,18.9608821869,18.6953811646,19.8640537262,69021597712.0
229.6816683,2.23323094,19.2186164856,18.9679470062,20.1027297974,1.58398695997e+14
229.68602729,2.23484908,19.57122612,19.2586708069,20.4288444519,69021597712.0
229.6876366,2.19853982,19.2843437195,19.0060119629,20.1830368042,3.52533942149e+13
229.68623625,2.21037075,18.5252437592,18.2546405792,19.3759117126,3.52533942113e+13
229.68675345,2.20804467,18.4317455292,18.1398525238,19.3600616455,3.52533940798e+13
229.69063099,2.20677962,18.9099769592,18.616399765,19.9639072418,1.93583068615e+14
229.69082437,2.21236448,18.9066009521,18.6397762299,19.8288116455,3.52533942149e+13
229.68347461,2.20495992,18.9029712677,18.7101840973,19.7964572906,3.52533942108e+13
229.68304963,2.20958333,19.4021434784,19.1035461426,20.348279953,3.52533942108e+13
229.6938662,2.21088742,19.5667934418,19.2543640137,20.4958686829,3.52533940798e+13
229.68821824,2.20955306,19.6704864502,19.2843742371,20.5576915741,5.28455802593e+13
229.68265988,2.20546591,19.7522315979,19.3779754639,20.7499465942,1.93583068611e+14
229.68715697,2.19992606,19.5956306458,19.2834815979,20.4815692902,3.52533605261e+13
229.68537251,2.20662654,19.9445304871,19.6090698242,20.9793567657,1.05622138257e+14
229.68140204,2.20168114,20.0059986115,19.6386508942,21.1377449036,3.52533942149e+13
229.68347823,2.23508397,18.2779006958,17.9195976257,19.1717147827,1.58400809927e+14
229.68698833,2.23578582,18.4377212524,18.1828536987,19.3431339264,69021597712.0
229.686342,2.20672315,17.129776001,16.7293949127,18.1981773376,3.52555416945e+13
229.67910884,2.20168184,17.9122619629,17.4756584167,19.027381897,3.52533940798e+13
229.68863096,2.19893787,18.1539211273,17.8953399658,19.105096817,7.2092847432e+16
229.68899588,2.20416466,18.1228351593,17.791885376,19.0801429749,3.52533942108e+13
229.68133453,2.23457968,19.7999477386,19.4258708954,20.7596206665,69021597712.0
229.6919878,2.23737295,19.8520011902,19.5239639282,20.9378795624,69021466640.0
229.68947893,2.2361504,20.3337135315,19.9340953827,21.4621238708,68987912208.0
229.68972058,2.22843207,19.1483478546,18.8880176544,20.0163249969,69022122000.0
229.69113527,2.22658319,20.3149452209,19.9268093109,21.3576660156,1.76612081665e+13
229.68572028,2.22804383,19.3955669403,19.0866775513,20.3599319458,69022122000.0
229.68804481,2.22828303,19.8814430237,19.5501270294,20.8177814484,69022122000.0
229.69106031,2.2362414,22.5760536194,22.0908527374,24.5127391815,7.04377656446e+13
229.68706402,2.23445762,22.2747535706,21.8628826141,23.9392166138,68988043536.0
229.68349222,2.21759971,18.2542495728,17.9722099304,19.2126102448,68987912208.0
229.68480656,2.22256469,18.7358493805,18.4659881592,19.6511173248,68988043280.0
229.68309041,2.21912794,19.8556423187,19.5025119781,20.8874931335,69021466640.0
229.68274695,2.2170125,20.2627429962,19.7803440094,21.1894626617,69021466640.0
229.69520971,2.22932083,18.2154369354,17.9701385498,19.1378002167,69022126096.0
229.6914808,2.23198716,18.3766956329,18.1386909485,19.3379383087,69022122000.0
229.68558158,2.22640464,19.1205921173,18.8375720978,20.008852005,1.58398696522e+14
229.6960408,2.20563064,21.2506980896,20.6552066803,22.8117256165,7.21280661299e+16
229.69937579,2.21615842,21.3674240112,20.8370628357,23.3692436218,68988047632.0
229.69998353,2.20958689,15.2639379501,15.5222644806,16.2236976624,68988043280.0
229.69894797,2.21919948,17.4687824249,16.9940910339,18.6770935059,69021597712.0
229.6974005,2.21579374,18.0368919373,17.704957962,19.0289058685,69021597712.0
229.69594158,2.21707811,18.4639759064,18.2064609528,19.3694152832,69021597712.0
229.6952777,2.21808903,18.8966560364,18.6192207336,19.7877864838,69021597712.0
229.69905661,2.21094901,19.2564754486,18.9336662292,20.0794219971,69021597712.0
229.70002852,2.21780674,19.3453903198,19.0251579285,20.2184696198,69021597712.0
229.70092971,2.2075438,19.3565063477,19.0919704437,20.2874069214,69021597712.0
229.69627881,2.21523453,19.6876277924,19.3349456787,20.5012054443,69021597712.0
229.69649665,2.21327304,19.6351356506,19.3467254639,20.7251720428,69021597712.0
229.69427645,2.22002881,19.8041725159,19.4503746033,20.7628231049,69021597712.0
229.69226559,2.21804856,19.9485778809,19.5882282257,20.808971405,69021597712.0
229.69640253,2.21653264,20.1056156158,19.7328720093,21.2531986237,7.04377657754e+13
229.6931512,2.22165691,20.5666942596,20.1053390503,21.7929782867,69021597712.0
229.69997174,2.21965284,20.809469223,20.254196167,21.7096233368,68988043280.0
229.69816965,2.21324651,20.7417411804,20.2280578613,21.9267578125,68988043792.0
229.69309804,2.21762077,21.7028331757,21.1225032806,24.4868717194,68988043536.0
229.70999329,2.2279379,20.7285079956,20.2700481415,21.6452026367,68988043280.0
229.70388594,2.22475946,20.9897613525,20.5118923187,22.5476055145,68988047888.0
229.70991419,2.22944314,21.1835308075,20.6523513794,22.3814754486,7.04377322213e+13
229.70981639,2.22651506,23.1929321289,22.889131546,25.2438926697,3.5191274249e+14
229.70002545,2.22695362,15.8019962311,15.2176742554,17.2113056183,71135526928.0
229.69959765,2.20253355,18.5837574005,18.3396530151,19.4734992981,68987912192.0
229.70384877,2.25185337,18.2577438354,17.9935703278,19.2223587036,68987912208.0
229.70927254,2.24863626,18.5513896942,18.3193626404,19.5041561127,68988043280.0
229.71071381,2.2480455,19.0572433472,18.7827644348,19.9277820587,1.58398662447e+14
229.70634431,2.24996181,20.2995738983,19.9343757629,21.3622684479,68987912208.0
229.70357769,2.2258758,18.8060417175,18.5447120667,19.6923408508,1.58398662443e+14
229.70508456,2.22403832,19.7040576935,19.3936443329,20.6474475861,69021597712.0
229.71234638,2.23095271,19.7685108185,19.4369430542,20.6566390991,69021597712.0
229.70620335,2.22792348,20.1993083954,19.7975578308,21.2564029694,69021597712.0
229.71113885,2.22751005,20.3617095947,19.9034862518,21.4981803894,68988047408.0
229.70624532,2.22148569,20.716796875,20.2171535492,21.7184505463,68988043280.0
229.70553614,2.20662097,17.9515953064,17.5492286682,19.0612621307,68987912208.0
229.70364911,2.20634314,18.5967826843,18.3217754364,19.5216636658,69021466640.0
229.70342246,2.2042804,18.9767608643,18.7101039886,19.9241638184,69021597712.0
229.70330736,2.20846364,20.7503356934,20.1793231964,21.7890930176,68988043280.0
229.70431426,2.20556871,23.9518680573,23.6377925873,25.2485904694,3.51912742486e+14
229.70617505,2.23237271,16.9719543457,16.4246349335,18.4342842102,1.58400809927e+14
229.70936601,2.23743194,17.7361717224,17.2844009399,18.9516448975,69021597712.0
229.7024929,2.23302441,19.7120666504,19.4066925049,20.7915935516,69021597712.0
229.7047166,2.23060997,19.9540977478,19.601770401,20.8039531708,69021597712.0
229.6993966,2.23406582,20.0858688354,19.7033081055,21.0373382568,69021597712.0
229.71039305,2.23538788,20.1281547546,19.6485233307,21.2472515106,69021597712.0
229.70575674,2.2352934,20.1587257385,19.7675189972,21.1358261108,69021597712.0
229.70460089,2.23289223,20.1070671082,19.7807064056,21.1358089447,69021597712.0
229.7068254,2.23799157,20.187456131,19.8139362335,21.1198196411,69021597712.0
229.70626228,2.23698492,20.9684066772,20.4526920319,21.954164505,68988043536.0
229.70028259,2.23382755,22.272611618,21.7851314545,24.4571266174,7.04377657797e+13
229.70728297,2.19808497,17.8801078796,17.4215145111,19.0148162842,71135395856.0
229.70867883,2.19774731,19.9487857819,19.5896892548,20.7922878265,69021466640.0
229.70905852,2.19815716,20.0145740509,19.6421375275,21.3311214447,7.04377656443e+13
229.71065431,2.1995037,20.5749149323,20.1146945953,22.0154438019,69021466896.0
229.70843088,2.20838683,18.4055118561,18.1390266418,19.3123264313,69021597712.0
229.70679084,2.21076834,19.2822132111,18.9405040741,20.3038806915,69021466640.0
229.71279874,2.20746255,19.3749771118,19.0398445129,20.2196311951,69021466640.0
229.70598854,2.21106226,19.6373329163,19.313287735,20.6051826477,69021466640.0
229.70266451,2.21392319,20.1228275299,19.6823806763,21.039478302,69021466640.0
229.70400686,2.21753553,20.1441936493,19.7401123047,21.318113327,69021466640.0
229.70826275,2.2099645,20.4193992615,20.0265350342,21.445142746,69021597712.0
229.70288099,2.21601187,20.6084365845,20.1100215912,21.8701896667,69021466640.0
229.71157178,2.2059983,20.9605617523,20.46600914,22.9685878754,68987912208.0
229.71389084,2.20448519,18.1577377319,17.8669967651,19.0965709686,1.93585216094e+14
229.7178296,2.20319294,18.4032974243,18.1288070679,19.2937393188,3.52533942108e+13
229.71756192,2.20057491,18.9722862244,18.7028942108,19.8379707336,3.52533942113e+13
229.71602116,2.19829623,19.1950111389,18.8589553833,20.0750045776,3.52533942108e+13
229.71880644,2.20000347,19.4587993622,19.1633205414,20.3740673065,3.52533942108e+13
229.71249898,2.20153708,19.9656200409,19.5883407593,21.0563793182,3.52533942108e+13
229.7169618,2.21845166,19.7966098785,19.4582386017,20.747341156,69021466640.0
229.71550122,2.21776416,20.598815918,20.1940193176,21.7582435608,69021467152.0
229.71725372,2.19976131,20.1295375824,19.7207965851,21.2772541046,3.52533942108e+13
229.71572757,2.20367096,20.6225910187,20.1029129028,21.5030994415,3.52533942108e+13
229.71820499,2.20087586,20.8483848572,20.2506370544,22.1156311035,1.05622104834e+14
229.71501098,2.2023721,20.7859535217,20.2464408875,22.1495285034,3.52533606567e+13
229.71927509,2.20151335,21.0179023743,20.5082015991,22.3292808533,1.05622104834e+14
229.71716126,2.20895688,16.3102054596,15.7419538498,17.6125469208,1.58400809927e+14
229.71296134,2.21146361,17.7966880798,17.3343315125,18.9937210083,69021597712.0
229.71129869,2.21534128,19.6530075073,19.3531551361,20.4887237549,69021597712.0
229.71249876,2.21198997,20.3308372498,19.7661209106,21.0201911926,7.03690462986e+13
229.71736031,2.21127826,20.5584354401,20.1136703491,21.608587265,69021597712.0
229.6565228,2.2322794,21.7297649384,21.2579040527,24.0150737762,7.21280317701e+16
229.72185468,2.22887961,18.4796447754,18.2210693359,19.3478622437,69021597712.0
229.7176471,2.24003352,18.7352409363,18.4597110748,19.6189174652,69021598224.0
229.7150749,2.2358105,18.9391803741,18.6888580322,19.8902721405,69021597712.0
229.71668866,2.24151639,18.9907131195,18.7288360596,19.8267803192,69021597712.0
229.71918281,2.22771554,19.0664768219,18.7940311432,20.0575275421,69021597712.0
229.72047859,2.2419596,21.5070896149,20.9109210968,23.0903587341,1.40806476399e+14
229.72110768,2.2150926,18.2326469421,17.9454936981,19.1634178162,69021601808.0
229.72103586,2.21313527,20.6509799957,20.1119613647,21.7677669525,69021466896.0
229.65614936,2.22914147,18.870513916,18.5891532898,19.8026485443,71135395856.0
229.65507674,2.20409486,19.5020580292,19.1748008728,20.4611816406,7.20576630594e+16
229.65621115,2.24241586,20.3331451416,19.8787193298,21.4888591766,68987912192.0
229.65745099,2.2763716,19.8623218536,19.575881958,20.8018360138,68988043280.0
229.65632425,2.23297482,19.4774799347,19.1426467896,20.4466438293,7.2057663026e+16
229.66890872,2.24209652,19.7394771576,19.3942203522,20.6675796509,68987912192.0
229.66235539,2.2782631,19.9342041016,19.5824642181,20.896528244,68987912192.0
229.66437023,2.26311396,20.2181301117,19.8404903412,21.226316452,68987912208.0
229.6651757,2.28311999,20.5717697144,20.1568279266,21.6622085571,68987912192.0
229.66351742,2.21908534,20.4722385406,19.9959659576,21.5286235809,68987912192.0
229.66325633,2.20040757,19.3423900604,19.0398139954,20.3673381805,7.2057663026e+16
229.66324031,2.19976442,20.1540317535,19.8280296326,21.2189292908,7.04377656443e+13
229.66739911,2.26363735,19.5993175507,19.3154582977,20.5859832764,68987912208.0
229.66942406,2.21376067,19.4893951416,19.1727199554,20.4437675476,7.20576630594e+16
229.67373837,2.23978982,19.5592765808,19.2422294617,20.4270687103,68988043280.0
229.67128861,2.23400424,21.0888881683,20.5166969299,22.2519664764,7.04377322212e+13
229.67389029,2.237069,21.6272449493,21.0928630829,24.1108818054,68988047632.0
229.67203413,2.23396949,22.3677902222,21.9025745392,24.0879364014,2.11175254131e+14
229.67535595,2.269,18.8555641174,18.6244029999,19.7787475586,96972308552.0
229.67837123,2.22708457,18.9966526031,18.7260971069,19.9995822906,68988043792.0
229.67827166,2.22164323,20.3077964783,19.8898639679,21.274143219,68987912208.0
229.67875861,2.22228705,21.1280403137,20.5737781525,22.0067443848,1.40806476399e+14
229.67823023,2.24227419,21.4034729004,21.0423736572,22.8651218414,268570640.0
229.67729684,2.26559155,20.5657863617,20.1283359528,21.6101074219,68987912208.0
229.67997519,2.25002514,18.8770637512,18.6316318512,19.7659015656,68988043792.0
229.68071063,2.25005956,20.934173584,20.4477767944,22.9388103485,7.21280339176e+16
229.69023631,2.28404939,20.3827552795,20.0143699646,21.5557346344,68987912704.0
229.68060118,2.24718194,19.3453540802,19.0303134918,20.4801120758,68987912704.0
229.68130171,2.2553326,20.2611503601,19.9245815277,21.1362457275,68987912208.0
229.681612,2.25667284,21.4186210632,20.9594078064,22.5509738922,7.04377320902e+13
229.681963,2.23818309,20.575214386,20.0939216614,21.929107666,68987912208.0
229.68343337,2.26408266,19.8035774231,19.4589767456,20.8526496887,68987912208.0
229.69192615,2.25798339,20.0214042664,19.662443161,20.9975986481,68987912208.0
229.69304965,2.28312434,20.5350017548,20.0711479187,21.3945674896,68987912192.0
229.69157502,2.20125344,19.2704277039,18.9804058075,20.239610672,68987912208.0
229.69636903,2.20047434,19.7367839813,19.3515338898,20.5558433533,7.20576630594e+16
229.69189391,2.20223666,19.7865467072,19.4173202515,20.6936721802,69021466640.0
229.69312449,2.2056636,20.1261959076,19.7210712433,21.2978610992,69021597712.0
229.69607919,2.20234861,20.784778595,20.3060455322,21.8310852051,68987912208.0
229.69368531,2.20273876,21.2993507385,20.7111797333,22.7136917114,68987912496.0
229.69284027,2.24632476,19.9490509033,19.5891971588,20.9679470062,68987912720.0
229.69221379,2.24681508,20.6394309998,20.2951583862,21.7884902954,68987912464.0
229.69095114,2.2452824,21.5681152344,21.0329914093,22.5948181152,68988043536.0
229.69552203,2.22427863,19.9000682831,19.5442905426,20.9862937927,69021601808.0
229.69721155,2.22229958,20.0128154755,19.620721817,21.0765132904,1.58398695997e+14
229.69881071,2.25448491,20.3424911499,19.9333324432,21.3133106232,68987912192.0
229.70327214,2.24825028,18.9924888611,18.735200882,19.9552593231,1.58398662444e+14
229.70397969,2.2439237,19.808795929,19.4676685333,20.6824245453,1.58398696002e+14
229.7043991,2.2420448,20.8333244324,20.3438453674,21.9423942566,68987912208.0
229.70511164,2.24196305,21.6223392487,21.0349159241,22.8808326721,7.04377320901e+13
229.7036686,2.19949501,18.9624977112,18.6583366394,19.8883476257,68987912208.0
229.70374783,2.19877503,19.9272823334,19.6080322266,21.2024841309,7.04377656443e+13
229.69428957,2.2243194,21.7271499634,21.227689743,23.364118576,7.0437732225e+13
229.69719638,2.20981929,20.6450405121,20.1336402893,21.5792560577,68988043264.0
229.70695803,2.25440701,19.5533828735,19.2533473969,20.5672206879,69021466640.0
229.7068828,2.25539405,20.1773319244,19.7720851898,21.0479984283,69021466640.0
229.70829198,2.25633961,21.6440734863,21.0680179596,22.421831131,7.04720918286e+13
229.70585197,2.20378935,20.5282268524,20.0990276337,21.7191982269,68988043280.0
229.70879774,2.28072709,19.4480571747,19.2131328583,20.4932250977,68987912208.0
229.70859144,2.27972902,21.1530132294,20.5990848541,22.1642303467,68988043280.0
229.70860227,2.26469565,18.6443347931,18.0647850037,20.178653717,68987912208.0
229.7101691,2.24505317,19.5083389282,19.0420722961,20.6797504425,69021466640.0
